Epoch,Train Error,Test Error
3902,0.128,0.148
3903,0.122,0.134
3904,0.127,0.138
3905,0.141,0.142
3906,0.128,0.133
3907,0.141,0.171
3908,0.155,0.16
3909,0.133,0.132
3910,0.118,0.125
3911,0.127,0.143
3912,0.139,0.126
3913,0.123,0.126
3914,0.164,0.175
3915,0.152,0.159
3916,0.142,0.155
3917,0.118,0.125
3918,0.124,0.141
3919,0.131,0.136
3920,0.131,0.146
3921,0.18,0.187
3922,0.139,0.146
3923,0.144,0.148
3924,0.134,0.139
3925,0.112,0.154
3926,0.144,0.146
3927,0.166,0.204
3928,0.143,0.121
3929,0.119,0.12
3930,0.14,0.149
3931,0.12,0.132
3932,0.124,0.132
3933,0.116,0.124
3934,0.142,0.151
3935,0.133,0.152
3936,0.171,0.185
3937,0.122,0.145
3938,0.122,0.135
3939,0.135,0.157
3940,0.148,0.153
3941,0.124,0.122
3942,0.162,0.173
3943,0.13,0.136
3944,0.149,0.163
3945,0.115,0.129
3946,0.134,0.151
3947,0.163,0.175
3948,0.132,0.141
3949,0.159,0.183
3950,0.123,0.131
3951,0.128,0.138
3952,0.14,0.149
3953,0.123,0.137
3954,0.126,0.15
3955,0.134,0.122
3956,0.144,0.14
3957,0.124,0.132
3958,0.118,0.135
3959,0.131,0.139
3960,0.13,0.139
3961,0.128,0.136
3962,0.13,0.142
3963,0.119,0.148
3964,0.133,0.159
3965,0.115,0.126
3966,0.137,0.156
3967,0.138,0.148
3968,0.128,0.141
3969,0.13,0.13
3970,0.141,0.145
3971,0.121,0.139
3972,0.163,0.168
3973,0.149,0.139
3974,0.171,0.198
3975,0.137,0.144
3976,0.139,0.158
3977,0.15,0.158
3978,0.131,0.151
3979,0.134,0.126
3980,0.129,0.143
3981,0.158,0.173
3982,0.125,0.148
3983,0.118,0.148
3984,0.126,0.13
3985,0.13,0.123
3986,0.165,0.167
3987,0.118,0.136
3988,0.153,0.172
3989,0.151,0.148
3990,0.147,0.157
3991,0.132,0.161
3992,0.129,0.144
3993,0.157,0.195
3994,0.137,0.149
3995,0.122,0.129
3996,0.165,0.174
3997,0.141,0.142
3998,0.143,0.148
3999,0.165,0.171
