Epoch,Train Error,Test Error
3902,0.044,0.065
3903,0.041,0.061
3904,0.038,0.059
3905,0.035,0.058
3906,0.048,0.064
3907,0.041,0.057
3908,0.036,0.074
3909,0.033,0.061
3910,0.032,0.055
3911,0.036,0.049
3912,0.036,0.058
3913,0.038,0.055
3914,0.036,0.064
3915,0.043,0.065
3916,0.037,0.061
3917,0.039,0.064
3918,0.038,0.059
3919,0.039,0.064
3920,0.04,0.069
3921,0.035,0.054
3922,0.042,0.057
3923,0.038,0.057
3924,0.043,0.064
3925,0.04,0.053
3926,0.045,0.068
3927,0.03,0.057
3928,0.041,0.065
3929,0.04,0.062
3930,0.035,0.054
3931,0.041,0.056
3932,0.036,0.047
3933,0.038,0.058
3934,0.035,0.064
3935,0.033,0.059
3936,0.042,0.073
3937,0.044,0.067
3938,0.039,0.07
3939,0.033,0.062
3940,0.031,0.074
3941,0.039,0.064
3942,0.037,0.062
3943,0.04,0.06
3944,0.041,0.064
3945,0.042,0.053
3946,0.037,0.061
3947,0.037,0.063
3948,0.039,0.058
3949,0.043,0.053
3950,0.037,0.057
3951,0.036,0.056
3952,0.041,0.058
3953,0.034,0.064
3954,0.033,0.06
3955,0.037,0.057
3956,0.044,0.055
3957,0.035,0.062
3958,0.042,0.072
3959,0.034,0.065
3960,0.034,0.052
3961,0.039,0.051
3962,0.039,0.063
3963,0.031,0.056
3964,0.036,0.055
3965,0.031,0.059
3966,0.032,0.059
3967,0.04,0.065
3968,0.048,0.056
3969,0.036,0.057
3970,0.035,0.058
3971,0.047,0.061
3972,0.041,0.064
3973,0.036,0.064
3974,0.034,0.056
3975,0.04,0.058
3976,0.033,0.055
3977,0.037,0.057
3978,0.036,0.069
3979,0.039,0.067
3980,0.038,0.056
3981,0.037,0.057
3982,0.039,0.061
3983,0.04,0.071
3984,0.036,0.052
3985,0.041,0.053
3986,0.039,0.067
3987,0.055,0.075
3988,0.032,0.053
3989,0.036,0.057
3990,0.045,0.06
3991,0.034,0.055
3992,0.039,0.065
3993,0.044,0.06
3994,0.045,0.068
3995,0.033,0.061
3996,0.04,0.051
3997,0.035,0.054
3998,0.042,0.05
3999,0.038,0.055
